xdata,ydata
0.0491718221481211,0.009528814406812485
0.11907881640750706,0.13567754457347694
0.3932710232252806,4.643161009532865
0.024094310524527707,0.0011200198479894027
0.6918572875342215,-0.6668544169041257
0.7675180540873912,-6.8133633231262625
0.08725304891274233,0.05331474367175159
0.8557176841095734,1.4712371099227015
0.8403841370820818,-1.2318754254691968
0.8907696748195567,7.542314642538227
0.138227024723224,0.21235573540779443
0.3477368477058109,3.309503160020383
0.19852090963358837,0.6299267035461372
0.008197858843363659,4.4088445383619724e-5
0.5920407556271403,7.3723742009311035
0.8010551449181886,-6.043429247242836
0.5641848519912193,8.102253176314102
0.3277260730851096,2.792755105705803
0.9772642076169137,3.467009204339219
0.09940363694051435,0.078868891221844
0.9725641606703476,4.4726503793647305
0.1241890127157469,0.15393271586416332
0.9418941527940101,9.373504922251364
0.9836615941923371,2.065488750823162
0.7434447269076069,-5.671299120271682
0.8053175847115641,-5.71863870935074
0.9894764460236303,0.7972115622914302
0.8398907896025322,-1.3137986217442919
0.11716604842787648,0.12923515959796658
0.29112215301979427,1.9754399159792084
0.11406795780290624,0.11923914760327604
0.43047012103110294,5.828919146418442
0.5702762508836267,7.997219379029674
0.5336600074808578,8.232931665902301
0.8255859228330473,-3.486272191694236
0.3211901705171226,2.6344856424180403
0.2794235399691639,1.7498114466100825
0.6820050160336559,0.4040942341877321
0.8050245353412276,-5.742635328659863
0.21100502806555133,0.756410080504249
0.2671882107649258,1.5320084427162293
0.3438753675415538,3.206106411481483
0.4408314844038338,6.158665206228076
0.11604055879014974,0.1255415733535
0.5475146896778691,8.249716890627337
0.5892167646241558,7.476575557170054
0.1993200843257663,0.6375681803648379
0.3641283484132992,3.7667976390363256
0.8153958590001539,-4.746277919582667
0.08039768305290484,0.04169903723559091
0.28117388999844684,1.7824818319268605
0.7164679715291713,-3.2966527395242697
0.48416022651675117,7.4168672860078395
0.6057357024361697,6.764101951474078
0.4127689061712634,5.2607967988668785
0.3882534608120506,4.487471864729959
0.0012432395277788277,1.5373567644499335e-7
0.5193104575885515,8.102455709281324
0.29800429780190274,2.1162112667273845
0.6246024738693848,5.6399077484659745
0.3254409305171959,2.7368186518659456
0.965257357324024,5.948479308198582
0.2786995683894037,1.7364098214519839
0.556720727516645,8.19265617440182
0.9255515917648327,10.179205844364
0.4428243641902858,6.221466401792753
0.9127834021026238,9.835982908702837
0.6347986523078352,4.895064080397426
0.6539185473018911,3.256946338426344
0.555283671818307,8.205417248345272
0.6791272484455955,0.7130649171096437
0.3925126197056482,4.619523107546506
0.32630095794698266,2.757795146546189
0.15952167914835935,0.32660346564265497
0.08401162105436388,0.04758516839394193
0.259388525136942,1.4026867568739918
0.09129206813404434,0.06107580440867476
0.6608679811368401,2.5923341692223194
0.19528661269490233,0.5996220907990042
0.2602435459689283,1.4165064444655666
0.660404340974917,2.63768299821601
0.5369075382673993,8.24717231254988
0.6387500014503368,4.5814453759416836
0.22645170482462018,0.9348047531585808
0.7759441251768742,-6.905901310853869
0.03904379451062445,0.004768495975554091
0.6771419489824775,0.9246840091427744
0.8157123449755957,-4.711206435300753
0.4271555619245734,5.7226764475685075
0.774617177055425,-6.903281409561162
0.5816438472438956,7.72128325882971
0.41896413197987814,5.459573393688052
0.8227247785328092,-3.8665778873579537
0.16456888863621066,0.3586428864786619
0.7441186612404135,-5.7183249328998755
0.3019902866486732,2.200479547364928
0.8025607099234905,-5.934666050400764
0.661425351684768,2.5376361197883153
0.34751338616076566,3.3034730770400094
0.7781487141858242,-6.900051884663359
