x1data,x2data,ydata
0.8678728789725371,2.111292275157921,0.47927758
1.6083080957890328,3.6891372137229044,-0.8387335
1.292927349765773,0.5041729124300509,0.15795253
0.8321932204283272,1.6053286486053409,0.029442549
2.635075035544508,4.847575304542249,0.07691679
2.415110684842259,0.06449150877930798,-0.47033173
1.9533169454324584,3.7775136520605264,0.26977277
4.013812756399865,1.7337078645895065,-0.15224041
4.903788278482354,2.6466141693105723,0.5070241
0.4721572428570808,3.9640359643791783,-0.47891253
2.723790386917523,4.576876589110158,-0.117455855
2.1695710975215614,4.53705282292064,0.17249793
1.0561418599756744,0.9454500811327904,-0.49339485
0.9171457743501621,0.9967471465993483,-0.5387158
1.7375419448788265,3.9197750320873155,-0.47865474
3.1132360251563433,4.924439173605174,0.029825954
0.13492376249984894,1.29902795554509,0.16744153
4.893192689145488,2.4588157140368243,0.47987905
4.94655843731209,3.3849084165661436,0.37809706
0.2764911315754376,2.733027278532129,-0.90148747
3.1749025809039106,0.23391446487167067,-0.16113122
4.186677271114615,4.081293981662871,-0.5139244
3.299799619974651,0.789224675663297,-0.50089645
4.060092655745933,3.1506420397570856,-0.9928918
4.479188778407539,1.660776448828355,0.03541039
2.901058213459613,0.7597227997040423,0.6765679
2.5222178542814144,0.9263918929353465,0.026838183
0.36330285990118283,2.71750495095415,-0.8840234
4.1153473272535095,3.7718684583025435,-0.7980548
1.7520776568197176,3.5707579906352196,-0.56052333
0.4579250698723625,4.481848459914507,-0.17199224
4.677404878725215,2.7704878914398923,0.91774756
4.43245106987877,2.036430438117449,0.07650368
2.714646330670954,2.010333802509467,-0.35970113
1.6803857050099846,2.7207414060323303,-0.77906287
1.2912985465934501,0.5884262051874578,0.14340338
2.5141807745997857,0.4393081580309016,0.0041283905
0.21241283188178417,0.6220097411372943,0.7097644
2.011100818035466,1.9988632371784476,0.24485342
3.3100903578886016,1.9075765822556563,0.24653511
4.264053102848498,0.1163497587470419,0.61754924
0.8176705360760517,1.3329821197344542,-0.1912133
4.991570198794624,0.6448588991769238,-0.1389304
1.0413461481034092,3.431933317978822,0.8434167
0.4750753713737177,4.726139743116592,0.009481426
4.943015033354144,3.067976515865611,0.40441796
2.556281117846667,3.696841512877629,-0.18141285
1.7573210020504155,2.4888212204572864,-0.47332633
4.936130125408459,4.617007000621588,0.041452557
4.2460453462397565,2.964783042715402,-0.6789406
1.714758731526815,3.792147928334908,-0.5982637
3.72110027987852,1.0922255242231305,-0.1113419
1.047405992786052,1.9479910694372415,0.3187404
1.5423670664858862,0.4087480219416578,0.90825117
1.25709369819752,3.318322132156962,-0.002365596
1.3157390961631799,3.6522028660237704,-0.2540999
3.771523257114979,0.9215310255890641,0.005012742
4.89037743943025,0.8081318034883117,-0.43509528
4.9927194676268165,2.8064097776515835,0.15891583
0.08047501343553087,2.8468956063275423,-0.3746877
3.492914193833838,1.3939711122681868,-0.17310575
4.888590618797584,2.7993669670874106,0.59946585
1.1210670064671864,3.3292237304350456,0.6161978
3.491149904271488,1.5514814513487762,-0.019004218
3.846354252769591,1.5186378274312968,0.019530367
2.652309020457336,3.0010099418292246,-0.6340626
2.3598914068158354,1.4274711943085516,-0.099146284
4.90407112095841,0.07094501509193551,-0.5733752
0.7117642491971282,3.323576969631911,0.39853886
3.6335533867077747,1.5064912568513504,-0.04047101
4.699262618170374,3.4387338826770653,0.9541984
4.99380160000963,4.5715624681283735,0.022885093
2.2637669321862646,3.1253124557075145,0.9482024
0.3022186801558979,0.052638593968098446,0.9967579
2.5201024614884955,0.8082954670605325,0.023509922
4.201507044984536,0.9636066168103141,0.47514156
4.6658399208926085,1.108549254660517,-0.43401873
4.134088832948376,2.9523638152605107,-0.9515174
0.6694426779586204,3.1854795541297776,0.2039266
2.5575266172822406,3.9204040163002407,-0.15617783
0.9127820420245358,2.9798415533094995,0.9759822
3.7881529566412118,4.629150736707117,-0.0076081306
3.1459193526988685,3.3418757669283385,0.021153916
0.6007937278969994,4.240152620974367,-0.06231905
1.2479105164152222,0.09881764357469958,-0.043387465
1.4092880055298174,0.08611691910289265,0.688788
4.1441867474411405,2.44600712251206,-0.73334116
1.846701518784633,4.173344582716301,-0.09762268
1.5539833246454815,2.7376108825192964,-0.91610765
0.9954709876463663,0.1533804944390299,-0.95388144
2.649980595904655,0.6219747341152271,0.5132525
0.0035762735225114417,1.764356472766429,-0.0033970037
4.781399062218567,2.239719392013908,0.583651
0.9903984045418945,1.1502340681976497,-0.39665028
4.511602601585477,0.10766298953095388,-0.5338578
3.122236427284162,4.241412848820653,-0.043942504
2.0018673547057513,2.8979244469611247,0.53550667
3.8700868739267973,3.9247663882849135,-0.34030658
1.4012148225028636,4.8256653958566815,0.074833274
0.18483650928393547,0.9040463948825816,0.49372947
4.686442201170085,1.4537533151294175,-0.11564603
3.6619666021740778,1.8436399693794236,0.1384634
0.24241835799101108,0.3074489558340304,0.89263237
3.499790289702024,2.2822529184291858,0.6370425
0.5866556782166532,0.6732387492450298,0.16173242
3.1928564528749415,0.4287138394678697,-0.23063965
4.788870152511626,3.2830390230504247,0.9186201
4.0861223065138645,3.3063401107747663,-0.9863851
4.010259844783833,0.5613109057203769,0.7896703
3.2925337576002587,4.567575138938346,0.09879808
3.2388287376938214,4.369710987279088,0.15690826
1.1006492731043693,1.1342413943300507,-0.29743502
3.6394945434604327,3.6663098926266,0.5252671
1.9289092467419637,3.481693599892094,0.20531149
4.397008805513241,2.570866595067849,-0.0051554665
4.7098369154361235,3.0134632278802482,0.9917878
1.6849145356321793,0.21045972438684557,0.82316387
3.786505138263518,0.01449982182990972,0.08276417
4.8946372012333486,0.7189933416630556,-0.46112284
3.2585151740232905,1.8596361353929702,0.15717837
4.477684061628822,4.469268896523549,0.09318192
1.3299567984713012,4.76002066175564,0.017035302
1.582312722543463,1.8655706359802777,-0.28992367
4.924863114479313,4.769940863428537,-0.027926141
0.6866324505434984,2.6504779577414688,0.25334403
1.17261880918764,0.6410578259211686,-0.32675675
0.256592415533905,0.5145998977271382,0.8348709
0.95700408919703,0.20514040145539758,-0.9765948
1.9790242040274202,2.277421671607419,0.2942008
2.076935212532528,3.7493259259567973,0.6722939
3.5675057748700727,2.1987112045894635,0.49803513
0.9594049839838964,2.062718704477062,0.47061795
1.509637643278462,0.5111410887856888,0.8315899
4.177321750682192,0.5337877984990436,0.7688719
4.616379975164003,3.529356376962593,0.82101494
2.576215043644219,2.1380858016847233,-0.16631533
2.1137345490131594,2.3036508638867526,0.60896677
3.5908700999173915,4.452660451901413,0.20044452
3.7605938049763834,2.459761259132227,0.036288433
1.2908657694518577,3.3263837144016346,-0.16731927
0.4838994327208135,4.526654693650448,-0.12225313
0.8421053660911848,2.1880861289147733,0.5076176
3.401487325269743,4.985192513899659,-0.25955173
3.4408091704125825,2.759074022644614,0.9252288
0.6664975652250416,2.4240331061620917,0.143084
3.853344743266361,2.8633295796114955,-0.38967836
3.0986607606674204,2.8231417202267224,-0.20234895
1.8684118221155155,2.3114206032710887,-0.05578029
2.428172324563204,4.366396268401572,0.14003792
4.8027541510903395,4.012842706761577,0.5792647
0.5247869368892438,4.932629346492149,0.10800868
1.2048502729912547,3.4761948248078745,0.24180576
0.5604791677693594,2.9105955351564248,-0.32383654
4.743344461051199,4.028018157097456,0.6246248
0.9563624758941291,4.69968934935194,0.012707879
4.704779167502396,4.868190794766692,-0.15510951
3.9820416530638445,2.6504626897584203,-0.76969427
2.1871112912312296,2.9383609900632344,0.9777694
2.9178532110181514,1.9222510129298787,-0.30960935
4.391174833400939,1.9222024686734551,-0.012228923
3.8865162914619633,4.586537102368547,-0.06913646
1.7256229754183865,4.197555578731707,-0.35197705
2.628073960901573,1.5512840504877197,0.01051639
4.6758352343775265,1.08291913870608,-0.4610545
3.568219630263538,1.5113470622678187,-0.050352365
1.4420863159885844,1.3429168241248375,0.1809288
2.114298353230766,0.8406437787532883,-0.60786456
0.9114873564770043,1.2481604634833303,-0.3133404
4.410193279840266,2.63356677571387,0.05236048
4.541622643120562,2.587018196832705,0.55852824
0.2940414956873111,4.536419737947082,-0.17400275
3.4245942469956203,1.7172328988289287,0.14423415
0.9960878460132705,0.42767117722045167,-0.8774435
0.44536828723175936,4.0216716364306535,-0.50468224
2.0864966132759037,1.856122835882736,0.23799269
2.07538953187713,3.8740370990665185,0.6056258
4.747598256743096,4.525379320958753,0.1831212
1.944848374983141,0.8628641607294191,-0.19159558
3.0199612615540183,4.770749600557838,0.033390388
4.460780452217772,0.8404328709205733,-0.20530725
0.967477908555146,4.640976150255824,0.07088082
2.984991313169043,2.5496532280145434,-0.58534914
0.5862438648549295,3.1442877179571402,-0.2089944
4.1387126138553665,4.742533878227638,0.029023996
1.1503568899806504,2.454826699995171,0.3919225
2.8137139417226464,4.418625267465275,-0.28905076
1.6426882913874956,2.951668562526243,-0.91929287
3.424259265890694,1.1548697736726203,-0.3990996
3.2525525933535104,0.804928832339249,-0.36513376
1.1688853135486377,3.279023928764786,0.4209158
4.3452321983146875,3.499457271675505,-0.24513224
3.211107193012679,4.988134085000363,-0.09262873
2.73186681043647,0.9384042628216988,0.5247896
4.012854273054481,4.536405771226044,-0.1642223
2.9507181702998677,0.8973944226272373,0.5088937
4.680388890872191,3.400651268894521,0.95408124
4.832218088709894,3.587749701918928,0.7449646
4.5928273578392504,3.6814470787104088,0.70911574
3.2898476338089373,1.2446832951269027,-0.21646324
0.8610534270208475,2.07499756908158,0.44357875
3.789525701034288,0.25457221235542893,0.09499088
0.5009017691191286,3.660165657770189,-0.5165419
3.4180486444477785,4.53005896424181,0.17811732
0.5029264249882143,0.9573700177650585,0.33769745
4.526548839995547,2.9696603511644453,0.5897315
4.11851942212269,0.9664943486248728,0.5598488
2.3269779885634434,0.23284735192591555,-0.7807736
3.2539766656830293,1.1047849342890592,-0.23945197
1.6049146036126798,4.270783842093459,-0.42103752
0.9790435321863017,3.9671462224435556,0.6670003
4.716328441731488,2.101882641139036,0.5064375
1.0126512290020173,3.5637161851442305,0.8567402
1.203569192131822,1.1460367446992137,-0.10814056
4.532341116571439,2.5740744904776873,0.52414495
0.5233463147540568,3.8985786410374894,-0.3643413
2.723606250861359,4.55855775203605,-0.13313663
4.886525652374497,3.6240205543141175,0.57085156
0.5577210454824838,3.413288433814274,-0.33300644
2.7572084442224782,0.9573615802417046,0.5406757
0.23366812432699335,0.10541460578803508,0.91492045
1.526575167922089,2.4274812592927493,-0.7373145
0.9669658910231471,0.7834951453393013,-0.7030998
4.285756762015198,0.24337969695121475,0.51760775
0.7032327736491212,2.920014814899543,0.35695192
1.2577550620823792,0.13570150369230594,0.0053937547
2.743791314474013,4.273866141843364,-0.38796592
1.6473510286021802,3.4244534433824465,-0.89070654
4.7767209381448,2.926629539814268,0.926905
3.4739165764571878,3.385728015565957,0.96620893
0.5275903974610402,1.9530745929533766,-0.18000507
2.492596931035429,3.6420075308976734,0.09069751
3.243852897505239,4.116100062281889,0.27470303
0.05023667100452711,1.4630128119201047,0.026575778
0.9115016235259094,2.4897413118674234,0.7854073
3.532005844731972,1.9956763489388551,0.3825372
2.8532595807232726,1.4767354330760507,0.09295425
4.309455882115699,3.3272468163398505,-0.42204747
3.2949746872656593,4.030548824915402,0.4372821
0.20105511803994613,4.360454126087347,-0.2908814
3.1580031736477734,0.09632895153489307,-0.081455775
1.279505524017296,1.9587486053013226,-0.043065686
1.3498131100593498,4.141421528498721,-0.24279907
2.491038394219429,3.174067774816791,0.110844344
1.6540427453950302,3.198357528983281,-0.9131547
4.536412134832223,3.196518773449213,0.63640994
4.021939135147867,0.49999350094144523,0.8356003
1.5769853718791127,0.4243845246753447,0.91089886
1.1842967791565533,0.3206253880275006,-0.33589727
3.078087976459593,3.5416618856409174,-0.28770298
3.3707183022356397,0.5225131250234882,-0.789492
2.8320251345578735,4.494695355991173,-0.21594091
1.7450135280654506,3.0574904359310913,-0.6418667
0.7833457630286883,4.177252251270069,0.35664132
2.4246949087904595,4.439252802825469,0.11563344
3.1338653951538182,2.963919590964663,-0.038104385
0.3259286044735571,0.30886217829199925,0.9509997
0.294743900987684,2.5730991898601383,-0.838753
4.729868455374204,4.955074074346943,-0.23939094
0.8841771490173705,4.630724864535774,0.0780433
1.9624108633608894,1.2791566437753543,-0.10855117
3.0348013303619004,1.0127048519004989,0.26944318
1.030095281702192,4.175430056896552,0.46325007
1.8432275429883604,0.3650643789233421,0.1934085
1.874217142609652,3.729338925337201,-0.044667143
0.23397966952114713,0.09056348876271603,0.91701657
1.3852070527354032,2.5537495035336244,-0.4988013
0.9853249073819964,4.453151571679629,0.25036067
3.6448780109623167,1.8214202170684857,0.14508468
0.7968294314595542,0.1052786632535807,-0.7421259
3.5914872081490676,4.468052189747593,0.18828005
0.7223271937494297,0.21966945778477742,-0.4419319
4.715656737891825,4.042794425976594,0.6206367
2.9649481208869393,3.5001554090623093,-0.7234971
0.2798398905311672,2.9775184555302103,-0.9720457
4.4844675175887145,2.608964086364287,0.35995978
2.5000052415321865,2.8292182469252154,0.06320479
0.333360041882782,2.8635055714061206,-0.9572777
2.9260989045938697,0.8611606761468427,0.5738472
0.18997737284666694,3.6894752993498208,-0.69445485
3.5842734582155407,3.79497001809216,0.635836
2.377652252349209,2.55415427797,0.52225494
4.2198979242733765,0.8024101996351285,0.5408582
0.005978371916354197,1.5471346512692112,0.0006413509
4.0158802660822825,0.3585052146089507,0.88248485
2.727551889781786,2.285177492659426,-0.57519454
2.801586103687907,3.078729036318384,-0.98977387
3.0884004052819636,1.5101227300719526,0.01588122
1.3499836826277738,2.7050840507990475,-0.4077352
4.865430448383107,1.3963885264231362,-0.1250051
1.5222207308941105,2.9766287298143213,-0.9573553
1.19074977625936,0.3441008604618234,-0.30466074
1.7511073420608392,2.296674779152121,-0.41180468
3.0090844794766003,4.333407768590561,-0.2275825
0.39332372058669296,3.945030700696286,-0.640584
3.7033894290903384,2.7524886796671497,0.30202615
2.9123901223275017,0.19288229641545973,0.89429796
1.4665875722957877,3.2764100758291375,-0.85936856
4.3534735477231425,2.887362225971593,-0.21486242
4.7120794475049275,2.6387169969721964,0.87615365
0.0496503861865949,0.40451921398401647,0.22582315
1.2554163286583435,4.536923216081872,0.001136868
0.5575214982214982,2.3242754739528277,-0.23722571
4.5125434161651645,1.559923633845185,-0.005777629
1.6892188575181766,1.2914998899305652,0.22860347
2.473039052309338,2.8115039373295043,0.18901734
4.821355191563313,4.619839929660707,0.07907791
0.45061232507721427,1.7584899432880214,-0.14469355
3.692582432647668,2.7662564594440315,0.3508891
1.7759931031016136,2.7899720437188598,-0.48653764
4.737822774434067,1.2325183014304164,-0.32921436
2.4158794507580197,3.437448500081217,0.4478085
2.1281395922060797,1.1695703422007804,-0.3663459
1.6012381142465708,0.9751744014555264,0.55449504
1.7301226229518296,4.151868215751882,-0.3718054
1.9631447035497873,1.4092396491479708,-0.061416022
3.94543066536474,4.04557987706924,-0.47573757
4.378473977234615,3.2337616927873225,-0.09833113
4.1942154384151955,0.46263591233009604,0.76267993
1.1476534124778148,4.428985459683885,0.14499706
4.072486702753672,3.08593328800626,-0.99665505
0.08956101880674139,4.0370624952709715,-0.2708206
4.662873038809132,1.7955517903678313,0.21604183
3.7386896730039028,1.2357668459233802,-0.051156547
0.900188034799827,2.163203012370306,0.54600453
2.7928161829944442,3.413303305755293,-0.9489001
3.8776915038528776,2.0507155778327544,-0.23676687
1.2064599441306005,1.323179334705089,-0.060783923
0.6919315246367103,4.505402097660031,0.064260975
3.161078461932485,3.5781287905569026,0.08814414
1.555466184230521,2.170504234564638,-0.5626935
0.38036913536407313,4.560253059934138,-0.14338735
0.684114321742264,0.09015895726933454,-0.27414516
0.9492374964154365,2.3926741591610616,0.73220533
1.6332190343443032,1.5283312923046133,0.040434908
1.3246757448496904,0.7453769454047243,0.24516262
3.866183607687894,4.685525803854697,-0.012616793
1.941661923348419,3.0708718559726504,0.27931598
0.08664559816795592,2.5523261823156385,-0.34907487
4.705933926050777,4.412030113326698,0.29571223
2.9493286795499696,4.906437347632799,0.15802045
2.7697319030835494,2.529097598239047,-0.78433144
0.08949129888322971,3.884160526053186,-0.31879622
0.4042451801221675,2.4667004744987726,-0.7029155
3.398512708217989,0.5429759097323622,-0.8214094
0.35041086371432995,0.567025884803512,0.82975626
4.191053352194964,4.012424638195308,-0.55430144
4.314896501444957,0.11666032590411823,0.4020058
3.654263278947278,2.7103399118732288,0.49640918
3.6366685436553188,2.615018697741301,0.53415906
3.7423794445786047,4.8261821780507175,-0.01574826
4.279127269441907,2.4204735889083673,-0.42140183
3.8971722318238458,3.0219630077692736,-0.59000516
0.7127103591995498,4.388281893475842,0.13025573
4.166561744134957,0.20609833005421407,0.89689696
0.7208982134188074,4.276799578299272,0.18858801
4.9270948471921425,4.748877054824754,-0.017474446
4.042520093739539,1.058474585598277,0.47969273
3.7750439170740564,1.184981455951205,0.00963194
4.017005596793201,2.708283451133476,-0.85719025
0.0018704820051301807,0.6828704017714454,0.0074439924
0.14347849199933926,3.8265688129738162,-0.5093143
3.4623141831869484,1.7535758711532252,0.18160984
0.7773464513905282,0.8110004661136766,-0.46701437
1.6015872885611593,0.4406153779890326,0.89398015
1.935109305254672,0.4446050347481839,-0.22385962
3.63640147623188,0.7992604825579624,-0.43156773
1.5691141968056022,1.8776722569053206,-0.30202028
2.111442344995738,3.832943383879586,0.697465
4.996211631603606,2.289351503831978,0.09951852
1.7740953872585674,3.5947990181051237,-0.47319138
3.4972928557351923,0.5433524261537592,-0.8375072
2.4249919253032437,2.7136884633637237,0.3887187
3.872466705910154,2.4144160613223726,-0.3664625
4.844304885020282,0.5423257309049506,-0.6767757
2.458023979613696,1.2075356165053852,-0.09703
4.762801566552589,4.2949907411389345,0.39242294
2.9373111691371663,2.3196663478954327,-0.58045983
4.82874826763776,4.980816785155736,-0.2214617
0.7320850145046093,0.6140745730021147,-0.40534267
3.4133623476258403,4.482021322117949,0.22308762
